Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
52,30089.903815087313,11500.360712964757,7,4,8.956957960433737,7,2,10,1.052628336489,13,Bad,1353.7090674474555,25.35120990431087,189,No,1526.2934203282716,6116.090627949935,4072.8091579982906,Standard
47,90529.4679091927,10777.429647887,6,8,20.99493235905972,2,3,2,19.542010761027502,6,Good,118.52621449874312,49.06072332291934,351,Yes,912.7531864958902,3727.3142794878745,3561.471937832446,Good
48,132026.5243393784,4341.509944282765,5,7,20.40344849361283,0,29,11,16.047143525693848,3,Good,2601.5836109703273,30.620767800432198,69,Yes,1472.9347749000044,406.052219599915,2061.032084572213,Standard
66,96737.12058391076,3538.710124983864,3,6,17.465050735730667,0,12,0,13.78039113982024,9,Standard,4941.180149274158,29.878609215201266,114,Yes,311.56609587873254,2324.188443443769,4701.98216287086,Standard
22,49416.28406785014,6481.566383017717,4,2,19.699285537051384,5,11,3,27.22892860004121,4,Bad,4076.188580696612,31.07484632690594,104,No,539.0129167729656,8890.70925488164,3832.990473257356,Standard
61,69951.15061785957,1577.008583779893,3,3,17.720881509204716,2,20,13,5.036367032485389,3,Good,4487.373590826292,22.75158845962308,108,No,199.71564894405125,8179.7434389571745,4839.304708032887,Standard
67,78516.03695365119,1770.9986250634083,8,9,20.22551644651968,3,8,0,0.28998800070547004,2,Bad,3105.82048137753,38.748905512796476,345,Yes,1730.2879628756064,5748.533129340979,4646.576297737336,Standard
31,95304.62599666849,7309.551716041501,3,9,25.32720245711838,0,24,13,2.199493563622963,0,Good,2407.232052413754,27.158727312391903,21,No,592.5859755389986,4663.2246396212695,2406.468014896536,Poor
28,118715.6333478397,6964.718743735502,7,5,4.727358609716951,7,13,12,6.701143134821067,12,Standard,4952.285037018757,44.09938269152543,387,Yes,1388.9524588333268,6471.4267933010915,3773.54489321783,Good
26,32853.5702932826,11943.11088487023,7,3,26.487275573066807,0,18,12,0.9985664779037084,5,Bad,2235.8105531942347,31.824685404018375,266,Yes,1640.4423954830563,4662.481278433015,3345.9569440381947,Poor
51,135654.76429228362,3619.3392713194603,7,2,5.6201291043382025,4,6,23,15.085311319294064,9,Standard,4584.1528785672335,33.75675446871956,343,No,1802.8364727586918,6443.0484071914025,4057.2260504624574,Good
29,21600.261392089826,4210.091256184918,7,8,3.26535194595274,5,15,14,9.42271365700734,4,Standard,3809.224043918675,39.392661623466765,209,No,212.59423062343564,3074.040996601579,3938.44201125496,Standard
52,68106.80350765318,2692.1767444260104,2,6,34.1867093315299,1,21,16,5.41449024204398,10,Standard,1654.8921261902633,42.856134018612174,170,No,1786.029867025225,8384.972179114751,766.1598501661338,Poor
52,23564.640296445494,11134.201601364319,3,7,33.53772014159501,6,19,11,22.502522248459865,0,Good,2515.3109162649253,26.93345914544335,194,No,394.505555461439,7019.178934652667,1168.6776590427316,Poor
18,71086.64929488787,9667.018066813733,9,1,3.0548425279791775,6,4,21,6.133539786975901,4,Bad,1921.6461088185067,48.988829891544384,347,No,1473.8040231819232,3299.756284276918,1328.6578858878368,Standard
57,88355.63785353208,10134.560670296898,3,1,16.070617010148712,0,29,22,20.6281530298138,5,Good,681.1163708298245,38.66964637900044,393,No,1457.6980387292224,8306.661148234412,4092.4927960850528,Standard
39,86518.58025559652,10979.019773627342,2,2,7.332327902192341,3,9,13,10.477947175429168,9,Good,1783.832907810965,20.169158705011625,123,Yes,17.00628348190847,4873.425308531789,4053.7085196459443,Standard
46,41531.685113674495,7011.449860621302,9,3,17.501726502570214,3,17,11,15.354832819876636,4,Bad,4444.864421400473,32.468666297706534,177,Yes,441.2478166205085,1746.388647374615,2476.6767346972106,Poor
25,103946.2663124296,6237.528510232599,9,1,29.22602626198597,4,10,17,28.016011195539594,0,Bad,3763.17842674534,33.10453461892263,4,Yes,983.8170293297346,777.1246200352666,2904.161296259606,Poor
28,25821.19856560687,4969.110473488973,4,5,33.32080034125827,0,6,3,1.1205490444743849,13,Bad,1387.90537150831,44.274949279231905,188,No,840.0694133265642,6996.057476372204,4134.610764841999,Poor
58,119047.886617214,7686.753450652483,9,3,22.56459021735227,0,13,13,15.007935224323855,4,Bad,1839.5665654876918,29.154193223615117,346,Yes,1837.1469597692192,8651.208042080107,1562.9680033887162,Standard
54,143063.776419161,6269.923166293136,3,1,13.03279268520178,6,19,18,25.632688809828547,9,Good,3082.169615032609,29.936795488848905,352,No,719.4817390050463,8074.419885945436,250.8938845818165,Standard
31,64169.947529645324,6241.438659358539,7,8,21.513069231916344,8,17,12,17.639227451110454,0,Bad,2080.699075042437,22.114822785577037,29,No,1873.9674296719247,6556.510302221519,2412.9821913958363,Poor
47,87241.11962286315,11337.742569176959,7,6,11.608044407687311,0,10,24,8.306115508954699,10,Bad,2515.2205818228144,28.506380735774442,86,No,918.8586367850622,1413.7505560476804,4568.585719243359,Poor
52,69258.33614764587,11832.330899930867,8,9,31.934003788290052,1,21,22,11.93043405435103,2,Bad,3490.842055479912,41.5088510445755,47,Yes,1928.7057932803316,940.4407597665354,3952.341304800365,Poor
38,20872.350739527796,9863.086087960599,4,3,30.593615745598456,5,26,17,20.407968861857235,11,Standard,2336.2542407201036,39.04270758679459,77,Yes,1474.7096200497224,3450.2962301172533,1833.0865155424287,Poor
54,70163.68537636507,9445.959947592746,3,9,19.979879509508475,5,11,10,26.72435682941409,12,Bad,954.848948335979,22.441822640236822,343,No,1658.6691832643119,8549.108903987688,323.85680241418356,Standard
22,122923.63370397504,8645.860698680564,3,9,12.043163122932258,1,17,5,1.2319912123983479,1,Bad,2602.8696865741463,23.44081676344349,191,Yes,209.75377669800199,9617.362703066641,3184.5975269125497,Standard
36,97478.54948385264,3243.785949501894,5,1,10.975248969821264,8,25,8,2.146164656711292,12,Good,1780.5911510854621,31.30777891775324,31,No,1172.2828664847357,2413.608548470713,4172.453979352601,Standard
31,33163.78889997066,2120.6111191943723,1,3,2.1362118199720217,3,1,11,9.751545708287626,0,Standard,1453.671142293113,42.31273286423029,307,No,285.40071965870163,7620.9567058172,3324.7428322731926,Standard
43,130128.13366019206,8752.626308689261,3,6,28.737908934860037,6,22,18,6.9833905331243695,3,Good,1640.5428055325954,44.9875483438589,169,Yes,595.2420041019482,5738.692169072057,2125.3733238150985,Standard
21,89041.09483508157,9152.255333694047,6,8,16.31302924332627,5,0,13,7.94792658667218,1,Standard,2195.0110874500283,20.43872129030052,36,No,1247.1308123345361,318.0736707794274,616.7680658953567,Standard
42,129424.0370268079,1993.2164065304678,3,4,12.05451956560899,2,22,14,6.638099958776428,4,Good,4433.065714358106,29.87031731922202,245,No,1452.4514093877817,5429.163499329398,4553.871220686774,Standard
62,95428.79744205382,11244.543377402906,5,5,17.01775206992363,7,9,10,5.8747514656547315,9,Good,3670.285521651001,32.72785590885725,351,No,78.36756402250167,8059.404029893552,1379.7916287669148,Good
59,92759.49782893219,2456.976714169114,9,9,28.83709167545817,6,20,5,3.918719006078754,0,Bad,3339.4096925068097,47.33398432371369,188,No,1061.8874621447294,2761.227833440265,1121.4351824647968,Standard
42,33683.69407561161,4501.955604597625,2,6,5.23688306205572,8,0,13,28.01862395385714,11,Bad,2356.301054408667,35.04219673128328,15,Yes,1130.6279725797729,8973.61623970461,4079.8833280482704,Standard
35,41756.76530802163,8560.093034386397,2,7,30.16030360022213,2,5,2,4.325683917184592,9,Standard,9.149735748417154,28.091022957370512,334,Yes,157.65599422040233,2362.604068746369,4906.099693619285,Standard
57,146363.28334455684,3283.6622412470015,6,7,31.515300393684036,0,6,18,6.132113242966085,0,Standard,1702.7535571954566,31.701411954915343,216,No,1001.3760684015272,764.7313264405431,3300.801293723802,Standard
25,49703.2770781202,2081.866828643567,6,4,33.188069111152195,1,16,19,7.387971719423572,10,Standard,4065.9601998973676,33.09303324484242,158,No,1427.684560099653,1599.3930943956402,3124.052445122753,Poor
56,147068.77533874783,4977.038136223573,8,4,14.514591742369344,0,8,24,27.990446193912614,9,Bad,1940.8545475886986,40.09987620587835,155,No,106.45456975106194,8370.028687209184,1597.154346105313,Standard
57,89148.65184815424,9542.70153597938,2,4,8.382773737280843,4,6,10,22.67142400803254,3,Good,2819.095625338203,21.232633489022756,241,Yes,1520.535552647924,4173.059190395283,102.06725342564671,Good
31,37652.57611831183,5843.6261293452335,9,5,13.70378782786775,9,16,23,23.69098290946544,6,Standard,1023.6990817354841,31.68354989073051,296,Yes,1152.8530098082736,7969.455636216577,958.9893291135481,Standard
49,32909.28635798008,8356.215680033363,2,5,12.319011271867712,1,2,16,3.142747786154941,13,Bad,4579.288709228954,39.39663910743354,45,Yes,1666.4544165435818,5312.330609895951,2922.1521827828597,Poor
68,47152.3291917462,7586.000520895434,1,8,6.989233025097242,2,15,16,25.08929625047015,13,Bad,4615.852178685333,28.499669460931923,175,Yes,436.1251457081399,4805.591247944314,756.5823090802276,Standard
55,140332.85290329365,1733.2940612685943,2,9,21.64706678345059,7,4,22,12.24579245452254,1,Good,730.3519197917691,37.75253019992462,346,Yes,1666.5473684262367,8069.131514924654,4419.179034656636,Standard
50,73839.52916266948,11879.66986397992,7,2,17.205221457293383,9,19,2,7.884690786371662,1,Good,3620.794746031661,30.718367903121322,56,No,189.12195053493596,4234.876117123759,940.7234392644259,Standard
40,71406.45483907887,1934.9949326035714,8,7,30.433833739016123,4,17,13,17.272502505609317,0,Bad,376.1925387595649,42.76162602520326,54,Yes,807.6593928893427,8020.327310663683,2610.522265059508,Poor
32,60716.81393912262,11661.928745309093,5,1,2.0917257363899804,3,0,6,24.66548717450202,4,Good,2992.7380899004893,21.817930893874802,341,Yes,398.96958304929694,1006.621649634456,2560.0662288439744,Good
50,39118.040573656486,7273.57387282618,6,1,22.891509536874295,4,3,24,23.35956453224728,5,Good,893.2682541299819,47.53885942104069,265,No,1752.0416645817484,6363.108155392565,3019.7281506482527,Standard
42,83420.65563501284,11613.1697841832,1,4,26.94026186939308,9,22,18,26.699924477433964,12,Bad,728.5262624460192,25.14837643846927,374,Yes,1409.8396326035477,7025.870565519847,1637.170348590195,Standard
34,36906.21172644803,2704.912793845272,6,7,26.82254335240244,5,10,2,27.843965580463315,5,Standard,20.599086963349333,24.756412602480474,239,No,50.72355432145636,8990.973961417427,4367.671005326577,Standard
50,128612.4307297026,6649.2894514478885,8,2,31.126514881247854,6,19,1,7.143662142832486,1,Standard,4704.285684337016,45.219288343196375,321,No,19.04671122791224,2243.2391871619493,2221.507679875348,Standard
64,68151.60821578983,3279.7929645936156,3,2,25.787147256202797,8,8,16,12.71573682507815,11,Bad,4146.262457602289,46.078487690716656,108,Yes,582.4985089633394,6042.198800928515,3500.76789368287,Poor
19,68724.46381163353,2035.2362087356453,1,1,32.54554209602168,0,29,8,0.4388561761521004,11,Standard,387.3777862897954,22.78919940337401,198,Yes,286.5662285611308,4332.565636892231,3179.5543048335157,Poor
31,81620.83570281026,7984.055708154271,4,2,12.31032439391031,3,7,21,26.3796497779518,6,Bad,2996.8780503351168,47.26156784044731,385,Yes,1260.6089551203916,3827.7165554402904,585.7804155985164,Standard
57,77736.60271154772,3681.72592009776,1,7,18.109120169552465,8,7,5,4.637164544243026,5,Bad,1164.4911739961644,28.19893600186929,214,Yes,1327.5938677651195,1067.1355521195746,3113.196763513057,Standard
57,149331.5364977118,7670.818692019232,8,9,1.478708551618283,4,4,23,25.84424437028083,7,Good,1320.0794106980334,38.55865056224167,246,No,1883.9018073227348,1342.3333059494225,2753.51338990548,Good
68,90899.54575837933,2679.8270604643494,5,6,1.2365579683119012,7,11,20,9.881619659597892,5,Standard,4370.851608379962,22.057804712236873,397,No,1904.0798490916818,8369.884614476463,4493.02031627953,Standard
56,31466.221492683188,4985.857950043379,1,2,9.164305095351676,0,0,8,11.044007699434147,8,Bad,571.6287280060112,31.41983303384603,38,Yes,1317.7934108226912,7497.534323255621,4404.383182424516,Standard
68,98894.05440500089,9707.141859559095,8,9,4.427444702728899,3,14,4,1.1739676345157812,9,Standard,3007.450678315218,33.52173827313614,173,No,11.350225705417438,3823.411302911005,754.7739370582318,Standard
23,39705.958073084395,6089.040979342971,9,7,9.847186509815623,8,24,1,9.806363692959588,1,Standard,2006.2776748950455,37.99479708068932,105,No,717.9958331392287,8284.865813896307,408.42572793303833,Standard
23,24021.893815074458,8091.326856422032,2,1,7.019472013965512,0,17,21,26.650910484037922,6,Standard,954.0029981514481,35.75815914243397,40,No,1026.2830264945324,807.6618482357844,1472.9610960543437,Poor
20,146196.47997804225,8298.308377828233,9,9,1.9696808445140401,0,5,14,0.7664220336481242,4,Bad,2259.5903763133124,33.844788844747775,399,Yes,998.3595130169318,6247.739170331686,4933.064283421544,Good
24,120560.05589949331,10359.427961866582,8,2,31.916340977805678,3,9,8,12.18982419140176,0,Good,4702.446435530641,48.78920635296764,130,No,1206.6812590044533,8681.760527142884,107.86888203158374,Standard
68,147414.16901378968,4911.689341269734,7,4,1.2795864672223118,2,13,18,0.9419888943822341,2,Standard,3908.0502461527612,25.550683309632774,181,No,1921.1029656095209,8388.642310312494,3364.461197864384,Standard
25,82124.19824289152,8716.603407116434,3,9,26.026792907460905,6,20,9,11.127702753271949,3,Bad,660.5570068183347,24.739826919400045,194,No,1770.3853839103076,3727.8275994185983,3042.5686692048857,Standard
59,89193.4790493669,11596.96597398474,2,4,6.173028155263562,2,25,3,5.179219223408735,11,Standard,4247.148698588237,41.402571827020154,331,Yes,217.81606690097655,7452.338530569891,3232.891402289084,Standard
69,41883.80426948693,9167.555010757615,7,3,32.0158071479864,0,28,9,7.566551798051161,1,Good,4687.202644937216,22.236556546106964,289,No,531.9607827867865,4274.681455198775,1091.4294488537073,Standard
32,52097.965466786125,6643.640005536317,5,1,31.355061946056118,9,7,7,26.32795119484257,6,Standard,1384.8214042110362,34.4867436798283,341,No,1666.2188348392726,8401.381643899495,1133.5867289992495,Standard
64,129011.39793736767,8122.533167165257,6,7,23.23263897655475,1,26,21,13.08147661865673,0,Bad,1667.0984775767383,34.52159357456621,59,No,1648.613817638414,5307.61950155023,2153.210410869123,Poor
46,66304.13412528724,9266.670426512635,4,6,23.855961093220575,9,2,12,8.213939742057367,2,Standard,631.549633110275,29.30075992877274,351,No,550.7414482433419,7648.570491050412,479.2890353347817,Standard
50,127485.94659353446,7928.895539785661,2,4,1.1815308269694105,3,21,6,17.680151338516435,11,Standard,1724.7005221087109,47.91331225040593,26,No,1461.176061372239,785.7158229167171,373.066045094701,Standard
69,112171.78415731413,1675.096041643311,9,6,34.48563324786247,0,21,6,4.263208794977471,8,Standard,3365.7039856980614,28.476303052880343,103,No,1344.0747574357147,5900.259716088628,441.797267430486,Standard
47,43032.22028534251,3545.1217257158714,3,6,30.84630852157769,0,25,3,7.7817482226256764,10,Good,1360.7750754813385,28.653258567147397,21,No,947.047929939923,5502.8417746933865,2864.8958565312887,Poor
56,85968.02759556648,10009.916280762392,7,4,31.43361167482313,7,18,14,16.387439028086657,13,Standard,34.12505383459996,27.028998926711633,80,Yes,402.9099053580587,6099.767217351601,1988.709284489469,Poor
44,108060.35179743319,4362.831796781089,8,6,23.414314259729647,6,11,11,7.125691255442065,1,Bad,1692.7232381673573,24.37364105661689,327,Yes,1777.2863617881724,6956.416079155902,1468.083903286368,Standard
53,50554.83792449726,9181.402255391906,2,8,12.722755574254242,7,11,15,20.373832122026197,4,Standard,2265.870144843663,30.920331660453584,199,Yes,1355.7023686136695,9181.08970034142,1579.096898256528,Standard
46,127989.50636761,5407.262260037836,6,3,31.38405406907635,3,14,5,14.744739067785677,3,Standard,2831.7801871035463,40.426617800012906,322,Yes,337.9858497567494,7856.82081776031,1036.4165292453686,Standard
55,90827.59548087428,6979.785445658404,8,4,10.911575557140539,5,27,8,23.159672107640727,11,Standard,3419.1255217900984,42.26488588312267,37,Yes,1409.6046896817215,2196.379914349047,2057.5266766096743,Standard
50,41481.46655753841,2213.719648103739,7,1,20.1321924736349,2,6,2,28.44733607167406,2,Good,308.9217211438505,44.402567492920426,14,Yes,1482.8674391539598,8258.96269292096,1015.290345999837,Standard
54,95787.97540139832,3402.86839102195,3,4,4.3908530596920015,7,26,7,3.474146680422232,4,Bad,2348.7597264972055,25.926316655946756,221,No,1773.7605702420813,1220.7967761509565,3490.230211496663,Standard
44,149962.79454026883,11550.568116951963,1,9,32.3464914245135,3,3,6,10.039950299536345,5,Standard,1331.812313420092,21.068980647191893,364,Yes,445.67851048386984,6221.985856750696,619.6625632696806,Standard
50,39567.79391624376,10846.449561192598,6,8,5.786195564221253,2,20,3,9.586471886352196,0,Bad,4739.847827722488,49.24057575465176,391,Yes,1977.5082108268132,8827.538082459432,4741.2104229042325,Standard
21,126178.40091553866,8348.888664440026,8,4,8.646491394833847,3,8,12,4.5354875801176275,1,Bad,1799.492548969613,20.429975578592856,166,Yes,306.78684505384246,1011.2205421490395,449.094700636411,Standard
39,46950.17041438253,6326.268272550243,6,7,19.97656137635931,5,21,18,24.309094120004126,0,Good,500.61849359935184,48.82036513874176,173,Yes,1201.3777837191662,8496.926533102605,4717.3035713993795,Standard
19,121710.48282981134,8595.49357539985,5,3,26.97916200724137,6,15,6,22.7963611211637,2,Bad,207.4574538578555,44.86443256135399,150,No,1314.353010546957,7986.207342302456,4166.474857602033,Standard
27,115495.13000578372,7995.40803548636,8,9,22.057944401834163,6,25,9,14.53276412503197,7,Standard,1327.0294379745324,47.3622428307541,172,No,837.9057905317211,5037.754338390708,3403.560603066902,Standard
22,59063.62012805621,7469.798683848427,2,4,8.89255303520531,3,12,24,16.133123333838288,7,Good,894.393694413213,31.61557137833438,81,No,950.0754175407731,3088.9760229540407,4561.508277827418,Standard
27,62357.00528337848,2121.359254567189,1,2,1.0320634459346714,7,3,11,1.7863241400748875,3,Good,3248.9981343937134,25.916059965530998,336,No,1781.8201934442748,4054.3822807154384,696.0939675868843,Good
50,123027.78095517949,8144.427411945822,1,5,26.743119730452932,6,23,2,16.665220569811368,5,Bad,4234.832708538166,38.193910555266946,225,Yes,1290.5484593309238,9686.581357002118,881.5738709345766,Standard
55,79987.91654535064,9573.660467997268,4,2,34.497049080977185,1,8,24,23.740245720589094,11,Good,1562.7935173513124,42.2375351214946,359,No,994.0019164693725,2016.9755615184638,1260.762960294079,Standard
30,115006.34373253514,11937.857373778543,6,6,28.537046090407074,7,25,23,17.214827207515714,8,Bad,2888.957274802452,23.925831989739816,35,Yes,256.69912486704936,5796.042878298953,1224.0576338294545,Poor
48,39237.93915755852,1616.3248022402515,9,1,16.64702501732492,8,20,11,7.959191103612567,13,Bad,3651.526384905266,43.928645440536016,358,No,14.675250446269272,832.4074787868385,1554.241354635801,Standard
64,130832.51164720196,9166.821259762104,1,6,31.728086887569624,4,17,18,20.02644817003012,6,Good,1992.4384456966748,26.25779960037674,188,Yes,249.93723630366694,2178.930641891722,2878.1544913654666,Standard
53,112415.01316870148,7503.787817327795,1,4,14.9348208860239,3,14,14,10.84465289895743,1,Standard,331.6280566903379,34.750318787253796,224,Yes,1912.3691349530106,7633.163880745206,140.86305652552312,Standard
62,137902.5651485284,6057.547848850046,5,3,18.847758864277896,3,14,7,16.346198528572057,10,Bad,1145.9245546389263,45.694473496344585,131,No,1528.1735659826613,3025.990403605272,1911.362975199879,Standard
41,37208.409274546415,2839.486832999394,5,2,17.22241209145323,3,5,11,14.626960898367741,1,Good,4415.3290404434165,25.802735331280775,374,No,1934.2326550204955,9857.660705627346,1231.9256394629824,Standard
69,97091.8850468777,5795.3940606662,5,7,16.21921167062785,5,10,19,11.435250028955403,2,Good,4122.401331274475,27.256539439483625,351,No,71.41741941634372,5008.1704309384,3033.14924026361,Standard
32,97885.67605524228,5220.960421354421,6,9,27.356486155992794,3,27,5,21.566339411824053,7,Bad,432.6626441195852,21.883134694975745,311,No,1360.4408077172784,5165.393253077428,4925.846655257678,Standard
46,65949.89627108173,4679.713834276793,8,3,18.910142847162728,6,7,9,26.516283359576455,9,Bad,1119.743616836204,24.398423353493914,9,No,88.58705280683598,363.1473933573526,2588.273060916863,Poor
25,79600.63519400351,9174.23604488318,3,6,11.768382148857347,6,28,1,0.1563755543077483,14,Bad,3845.8264106166002,24.39577459344106,69,No,1564.1129377376465,9565.26749577266,2128.4261955921693,Standard
22,24937.60322768095,8857.61797348477,9,9,9.777377700388262,4,20,23,28.008495576911017,8,Bad,2429.4911599440998,26.102825064624128,28,No,761.9003454703885,1742.3344088441795,1841.2177257255807,Poor
46,116961.80502151157,7684.710955299572,1,2,2.283408776892735,4,16,12,15.34545408249675,12,Standard,3799.8351584786215,28.58601191194952,399,Yes,191.53072021298968,5383.405988104426,3924.7460943992883,Good
64,91411.92232241262,11355.980539580409,4,7,20.828635504023563,9,23,24,21.021956410897957,13,Standard,1055.4623583107325,44.44950093435622,369,No,1136.0932835750307,3956.746099587316,359.9046582536347,Standard
21,27506.336742992593,5173.471033898972,9,5,8.818688123635162,7,24,6,25.668736985276315,2,Standard,4763.490695851374,47.472915925433526,234,Yes,560.2403932027762,4155.847007446057,4798.852572300608,Standard
29,108498.26608486312,4059.9203459568853,8,5,6.036553348557025,6,16,7,14.0131107694281,8,Standard,3918.0372439994967,32.188418276868504,31,Yes,1319.147883743637,6433.001660361084,2089.589429940228,Standard
62,80681.67004005442,8386.984787533194,9,7,23.23021877014104,6,23,22,25.04922220094671,11,Good,987.2616241300402,23.846268559649324,315,No,1316.3495190275808,6620.886770924774,1568.5036291255649,Standard
19,24479.96372525,3587.547639842731,1,9,24.16111476593266,5,25,15,5.328594583656066,11,Bad,2792.2460033999446,26.71429775286592,232,Yes,1410.0149482415056,1542.8861485809687,4870.340581998506,Poor
44,146049.0044902524,4807.610325425958,9,4,26.573266336760643,6,27,10,4.775026034394434,9,Good,565.4856404812891,42.08617930565676,338,No,1984.930157555518,4995.866531218922,4679.394316215999,Standard
48,143384.57860162726,3858.325620786291,3,9,18.12161447551211,6,17,3,19.724141065684606,11,Good,1807.1740756325128,40.32276557638669,54,Yes,773.3954198948107,7904.774491418569,3209.670698828605,Standard
68,86677.31409913568,2226.112461044263,9,9,31.397856576932142,9,3,16,26.104290166552115,7,Standard,3298.1068423776037,49.01621904817071,175,No,930.6309489702019,4432.864835522296,92.53687425200663,Standard
68,32177.414691768325,10188.73678717457,1,4,32.83565361553974,1,28,15,26.77278532608118,4,Good,1650.6384396438584,20.4346604178525,298,No,1609.2234020506817,1658.044708265801,3742.674881032859,Poor
53,118100.75880781694,4172.675700677442,1,3,28.45061195294464,9,14,18,19.312213751317397,10,Standard,3283.7919787898395,42.5227628084707,279,No,1156.7400460437707,3132.169431566907,1677.7870002100065,Standard
53,83951.04301374478,6466.788785101718,9,2,22.610178388278364,1,1,22,15.764676906279524,9,Bad,1223.8973233038098,35.17380801358945,365,No,74.51442137559927,2123.7956410507018,1941.4011542713056,Standard
43,59318.17217761939,1954.8103691702754,6,9,11.326512422100414,9,1,10,9.941792630895486,2,Standard,3606.033902665335,47.08078933767378,86,No,1686.157040519713,1258.1746791483706,793.710644886943,Standard
60,83884.36307871237,8843.064395652753,4,2,34.42012733508752,6,9,6,29.40001246797994,10,Bad,1797.9478695996454,37.28500022380601,65,Yes,102.99736387608193,3775.8112743535376,2617.2904193244967,Poor
44,87917.73890271038,4970.890524216054,7,6,10.320629684525903,9,2,12,9.590870599987515,6,Standard,3952.4063545571858,33.40003173384247,89,No,341.6402729835686,5409.362431980751,3722.7629810188314,Standard
22,93152.52087290409,9319.735642206706,5,5,7.890335347674656,6,29,18,22.325583216947795,8,Good,683.4495735890678,39.97551828478984,54,No,204.1599339483744,727.5152527663175,1365.0555904653422,Standard
37,77359.08277519245,5830.232134912594,7,5,16.033239868743813,6,7,16,15.959453997150021,11,Good,1809.889746761426,45.00570326542993,118,Yes,155.85426576224037,6038.233722281834,4693.664540216876,Standard
28,98748.18940807736,3555.4338672590584,8,4,2.9325794042212077,4,19,24,18.255370275760402,5,Standard,2319.662268873421,28.47495650518556,361,No,51.36975060942039,9930.244401696076,973.6842800147716,Standard
27,139435.51237882907,6888.338363961377,8,6,34.268811798840886,0,6,21,11.804416517658785,2,Bad,2119.227622502883,23.22581131352774,229,Yes,110.05542794473477,9641.249320200837,331.3117029721668,Standard
57,67094.85132281686,2870.297876193118,1,5,21.006740918158442,1,11,12,28.944693764167432,4,Bad,2165.4725226017003,32.99054354957961,267,No,884.8783783576199,8291.734819991589,3221.8193667495048,Standard
55,114343.14021859338,6125.661178666445,8,4,19.93637111658196,8,25,11,17.15046978297813,6,Standard,2224.016666725363,26.43559618435186,319,Yes,505.7045399652278,2663.4111280240304,4246.593659400234,Standard
23,136278.83238715018,4831.707512915109,6,9,23.297073516590476,7,18,6,28.1336289137637,7,Good,4944.017626163256,32.88623526185627,22,No,253.0737668376375,224.07596479367297,4765.664296537561,Standard
25,79277.30584879179,11075.575634096149,4,6,17.898804024425026,7,25,0,0.22774248521742368,12,Bad,965.7855163482737,49.7314451839685,247,No,1317.411085453052,8335.41702882851,3835.855052582594,Standard
40,77649.25872964752,2139.7515780675594,8,3,2.090159581214414,9,27,0,17.18011749573363,13,Standard,3843.3191525430216,37.223662813220656,373,Yes,452.223821268517,557.2023197871323,998.2500575303616,Standard
64,98275.20809612134,8787.182848110291,3,6,21.81858382057349,0,29,19,21.515606691758144,11,Bad,2758.94390553329,40.80800668540231,314,Yes,37.89831068961891,2056.280814707704,4888.305924018651,Standard
43,96882.87872492346,3418.887242868077,4,1,25.34991181651864,5,14,22,22.35240513486654,3,Good,2068.1420905492705,40.337852673842555,20,Yes,836.8395675346554,5444.532154467844,4597.179380144214,Poor
63,124856.614502416,4849.973280488519,6,5,15.169468061217806,8,13,13,27.14930645345044,1,Bad,3167.6435858763225,44.6210250885819,184,Yes,620.8659839566102,1783.7803914364358,815.8371138122372,Standard
60,81942.83989117805,5862.897662151692,7,6,26.74804945042056,7,15,14,0.13204827011358833,9,Standard,4267.657215499019,48.32385797046139,349,Yes,637.2088626929855,8337.88331298642,2793.929134576622,Standard
29,149495.98345312735,11034.158438437229,4,8,8.7180441775063,2,28,10,0.009904777784293106,1,Bad,2333.19181976543,39.764542946241605,50,No,890.540056363123,7771.596962598291,2777.5871296548944,Standard
43,27731.3039527465,4047.071793775164,4,9,8.523404096250257,3,26,23,14.16790382385646,11,Bad,4324.006844805338,34.28283934259625,90,No,1337.8278544685554,7557.695057372498,2212.6738906473543,Poor
30,20411.820315491226,2458.742426719037,7,3,6.488177581377514,2,13,8,0.8788111501611195,2,Good,468.99167479524937,29.534928392537342,104,Yes,1232.958240075988,8161.276158975766,4921.406651298444,Standard
57,103225.78050275109,4846.240841900498,6,2,13.647821832831504,5,2,16,29.235976609871237,7,Good,3265.4211099654945,30.80822900371601,194,Yes,1874.523219577751,2197.017802646121,298.11118590110596,Standard
35,58796.53860704397,2599.0976906231,8,4,29.79840920322884,8,17,3,6.661955236241759,0,Good,1665.900306604316,30.0344182437217,383,Yes,1035.4333326050428,7288.923761497494,3136.044542217923,Standard
42,51249.71053093289,2850.2631025858013,1,8,29.149010113068186,7,28,19,14.179941880945341,13,Good,1933.5766363608204,29.7339647382167,369,No,945.1398194501444,3552.8150259176473,1026.5181133940505,Standard
50,60546.88040055646,7525.43127873778,7,8,14.016023070759129,9,27,18,1.8341289003667083,6,Standard,2855.0987545215185,40.83875013146283,74,No,426.8288704337939,6668.447595683995,2636.656023654798,Poor
